station,date,prcp,tobs
USC00516128,2013-01-29,0.8,19.4
USC00516128,2013-01-30,0.0,16.7
USC00516128,2013-01-31,0.5,20.6
USC00516128,2013-02-01,1.5,20.6
USC00516128,2013-02-02,0.0,21.1
USC00516128,2013-02-03,0.0,19.4
USC00516128,2013-02-04,0.0,20.6
USC00516128,2013-02-05,4.1,21.7
USC00516128,2013-02-06,24.4,18.9
USC00516128,2013-02-07,21.8,19.4
USC00516128,2013-02-08,30.2,20.6
USC00516128,2013-02-09,0.0,20.6
USC00516128,2013-02-10,0.0,20.6
USC00516128,2013-02-11,9.9,18.9
USC00516128,2013-02-12,41.9,17.8
USC00516128,2013-02-13,0.5,18.3
USC00516128,2013-02-14,0.3,18.9
USC00516128,2013-02-15,2.0,18.9
USC00516128,2013-02-16,4.3,21.1
USC00516128,2013-02-17,0.0,19.4
USC00516128,2013-02-18,0.0,20.0
USC00516128,2013-02-19,14.7,19.4
USC00516128,2013-02-20,16.8,18.9
USC00516128,2013-02-21,18.5,18.9
USC00516128,2013-02-22,71.4,18.9
USC00516128,2013-02-23,47.0,19.4
USC00516128,2013-02-24,25.4,18.3
USC00516128,2013-02-25,2.8,19.4
USC00516128,2013-02-26,5.3,20.0
USC00516128,2013-02-27,3.0,20.0
USC00516128,2013-02-28,3.3,19.4
USC00516128,2013-03-01,0.0,19.4
USC00516128,2013-03-02,1.0,18.9
USC00516128,2013-03-03,0.0,19.4
USC00516128,2013-03-05,,18.9
USC00516128,2013-03-06,1.0,19.4
USC00516128,2013-03-07,1.5,22.8
USC00516128,2013-03-08,0.0,20.6
USC00516128,2013-03-09,1.0,21.7
USC00516128,2013-03-10,54.4,18.9
USC00516128,2013-03-11,20.1,18.3
USC00516128,2013-03-12,0.0,19.4
USC00516128,2013-03-13,0.0,17.8
USC00516128,2013-03-14,0.0,18.9
USC00516128,2013-03-15,0.0,16.7
USC00516128,2013-03-16,0.0,18.3
USC00516128,2013-03-17,0.0,17.8
USC00516128,2013-03-18,0.0,20.6
USC00516128,2013-03-19,0.0,19.4
USC00516128,2013-03-20,0.0,17.8
USC00516128,2013-03-21,0.0,19.4
USC00516128,2013-03-22,0.0,22.2
USC00516128,2013-03-23,5.6,19.4
USC00516128,2013-03-24,10.7,19.4
USC00516128,2013-03-25,11.4,20.6
USC00516128,2013-03-26,0.0,20.6
USC00516128,2013-03-27,0.3,20.0
USC00516128,2013-03-28,21.8,20.0
USC00516128,2013-03-29,40.1,18.9
USC00516128,2013-03-30,14.2,21.7
USC00516128,2013-04-01,,15.6
USC00516128,2013-04-02,0.0,19.4
USC00516128,2013-04-03,0.0,19.4
USC00516128,2013-04-04,9.1,18.9
USC00516128,2013-04-05,0.0,20.6
USC00516128,2013-04-07,,21.7
USC00516128,2013-04-08,0.0,22.2
USC00516128,2013-04-09,1.5,21.1
USC00516128,2013-04-10,16.0,20.6
USC00516128,2013-04-11,2.0,21.7
USC00516128,2013-04-12,0.3,21.7
USC00516128,2013-04-13,0.5,22.2
USC00516128,2013-04-14,0.0,22.2
USC00516128,2013-04-15,21.1,22.2
USC00516128,2013-04-16,2.0,20.0
USC00516128,2013-04-17,0.0,22.2
USC00516128,2013-04-18,1.8,20.6
USC00516128,2013-04-19,14.5,20.6
USC00516128,2013-04-20,35.6,23.9
USC00516128,2013-04-21,0.3,20.6
USC00516128,2013-04-22,1.5,21.7
USC00516128,2013-04-23,0.0,21.1
USC00516128,2013-04-24,23.1,25.6
USC00516128,2013-04-25,17.8,22.2
USC00516128,2013-04-26,0.3,22.8
USC00516128,2013-04-28,,21.1
USC00516128,2013-04-29,0.0,23.3
USC00516128,2013-04-30,0.0,23.3
USC00516128,2013-05-01,13.5,21.1
USC00516128,2013-05-02,15.2,22.8
USC00516128,2013-05-03,2.8,25.6
USC00516128,2013-05-04,0.5,20.6
USC00516128,2013-05-05,10.7,20.6
USC00516128,2013-05-06,14.2,21.1
USC00516128,2013-05-07,0.0,21.1
USC00516128,2013-05-08,0.0,23.3
USC00516128,2013-05-09,0.0,22.8
USC00516128,2013-05-10,0.0,22.8
USC00516128,2013-05-11,5.3,21.1
USC00516128,2013-05-12,10.9,20.6
USC00516128,2013-05-13,94.0,21.1
USC00516128,2013-05-14,31.0,21.7
USC00516128,2013-05-15,0.5,22.2
USC00516128,2013-05-16,8.1,21.1
USC00516128,2013-05-17,3.8,21.7
USC00516128,2013-05-18,3.8,21.1
USC00516128,2013-05-19,8.9,24.4
USC00516128,2013-05-20,3.0,22.8
USC00516128,2013-05-21,0.0,20.6
USC00516128,2013-05-22,0.0,23.9
USC00516128,2013-05-23,0.0,23.9
USC00516128,2013-05-24,0.0,22.8
USC00516128,2013-05-25,7.1,21.7
USC00516128,2013-05-26,24.9,21.7
USC00516128,2013-05-27,1.5,22.2
USC00516128,2013-05-28,43.9,20.6
USC00516128,2013-05-29,61.2,22.2
USC00516128,2013-05-30,9.9,22.2
USC00516128,2013-05-31,6.9,21.7
USC00516128,2013-06-01,18.0,25.6
USC00516128,2013-06-02,20.6,22.2
USC00516128,2013-06-03,12.4,22.8
USC00516128,2013-06-04,0.8,21.7
USC00516128,2013-06-05,0.0,22.2
USC00516128,2013-06-06,3.6,22.2
USC00516128,2013-06-07,1.8,21.7
USC00516128,2013-06-08,2.0,23.3
USC00516128,2013-06-09,0.5,21.7
USC00516128,2013-06-10,0.5,22.2
USC00516128,2013-06-11,1.3,22.2
USC00516128,2013-06-12,7.1,23.3
USC00516128,2013-06-13,11.9,22.2
USC00516128,2013-06-14,65.0,20.6
USC00516128,2013-06-15,2.8,21.1
USC00516128,2013-06-16,7.6,24.4
USC00516128,2013-06-17,10.9,21.1
USC00516128,2013-06-18,11.2,21.7
USC00516128,2013-06-19,1.3,22.8
USC00516128,2013-06-20,4.6,20.0
USC00516128,2013-06-21,38.9,20.0
USC00516128,2013-06-22,49.8,20.6
USC00516128,2013-06-23,17.0,21.1
USC00516128,2013-06-24,15.7,20.6
USC00516128,2013-06-25,51.6,20.6
USC00516128,2013-06-26,71.1,21.1
USC00516128,2013-06-27,1.5,21.7
USC00516128,2013-06-28,8.6,21.1
USC00516128,2013-06-29,13.5,19.4
USC00516128,2013-06-30,21.1,22.2
USC00516128,2013-07-01,0.0,22.8
USC00516128,2013-07-02,10.9,20.6
USC00516128,2013-07-03,13.0,22.2
USC00516128,2013-07-04,5.6,22.8
USC00516128,2013-07-05,0.0,19.4
USC00516128,2013-07-06,0.0,22.8
USC00516128,2013-07-07,0.0,21.1
USC00516128,2013-07-08,0.3,22.2
USC00516128,2013-07-09,6.1,23.3
USC00516128,2013-07-10,5.3,21.1
USC00516128,2013-07-11,6.6,21.7
USC00516128,2013-07-12,10.9,21.7
USC00516128,2013-07-14,,22.2
USC00516128,2013-07-15,5.1,22.8
USC00516128,2013-07-16,6.6,21.7
USC00516128,2013-07-22,,22.2
USC00516128,2013-07-23,16.0,22.8
USC00516128,2013-07-25,,22.2
USC00516128,2013-07-26,0.0,21.7
USC00516128,2013-07-27,1.8,22.2
USC00516128,2013-07-28,13.5,22.2
USC00516128,2013-07-30,,27.8
USC00516128,2013-07-31,13.5,22.2
USC00516128,2013-08-02,,21.1
USC00516128,2013-08-03,1.5,22.2
USC00516128,2013-08-04,7.4,20.6
USC00516128,2013-08-05,8.6,22.2
USC00516128,2013-08-06,5.8,23.3
USC00516128,2013-08-07,0.0,23.3
USC00516128,2013-08-08,0.0,22.8
USC00516128,2013-08-09,2.5,21.7
USC00516128,2013-08-10,109.7,23.9
USC00516128,2013-08-11,24.4,22.2
USC00516128,2013-08-12,9.1,23.3
USC00516128,2013-08-13,0.0,22.8
USC00516128,2013-08-14,5.6,22.8
USC00516128,2013-08-16,,22.8
USC00516128,2013-08-17,0.0,23.3
USC00516128,2013-08-18,0.0,22.8
USC00516128,2013-08-19,0.8,22.8
USC00516128,2013-08-20,0.5,25.6
USC00516128,2013-08-21,2.3,22.8
USC00516128,2013-08-23,,21.7
USC00516128,2013-08-24,4.3,25.0
USC00516128,2013-08-26,,23.9
USC00516128,2013-08-27,0.0,24.4
USC00516128,2013-08-28,0.0,25.6
USC00516128,2013-08-29,11.4,22.2
USC00516128,2013-08-30,1.0,22.8
USC00516128,2013-08-31,2.5,23.3
USC00516128,2013-09-01,11.2,26.1
USC00516128,2013-09-02,1.8,21.7
USC00516128,2013-09-03,3.3,21.7
USC00516128,2013-09-04,1.5,23.3
USC00516128,2013-09-05,0.5,23.9
USC00516128,2013-09-06,0.0,21.7
USC00516128,2013-09-07,25.7,21.7
USC00516128,2013-09-08,4.6,22.8
USC00516128,2013-09-09,0.5,23.3
USC00516128,2013-09-10,0.3,24.4
USC00516128,2013-09-11,4.8,24.4
USC00516128,2013-09-12,0.0,22.8
USC00516128,2013-09-13,22.4,21.7
USC00516128,2013-09-14,24.9,22.2
USC00516128,2013-09-15,5.1,23.9
USC00516128,2013-09-16,0.0,23.9
USC00516128,2013-09-17,9.1,21.7
USC00516128,2013-09-18,15.7,21.7
USC00516128,2013-09-19,1.8,22.2
USC00516128,2013-09-20,0.0,23.9
USC00516128,2013-09-21,0.3,23.3
USC00516128,2013-09-22,5.6,21.1
USC00516128,2013-09-23,7.4,21.7
USC00516128,2013-09-24,1.8,21.7
USC00516128,2013-09-25,19.6,22.8
USC00516128,2013-09-27,,23.3
USC00516128,2013-09-28,2.8,24.4
USC00516128,2013-09-29,11.7,22.2
USC00516128,2013-09-30,17.8,23.3
USC00516128,2013-10-01,14.0,22.8
USC00516128,2013-10-02,6.1,23.9
USC00516128,2013-10-03,1.8,23.3
USC00516128,2013-10-04,1.8,22.2
USC00516128,2013-10-05,18.3,21.7
USC00516128,2013-10-06,5.6,23.3
USC00516128,2013-10-07,9.4,23.9
USC00516128,2013-10-08,2.3,22.2
USC00516128,2013-10-09,12.2,22.8
USC00516128,2013-10-10,13.7,21.7
USC00516128,2013-10-11,11.4,23.9
USC00516128,2013-10-12,0.3,22.8
USC00516128,2013-10-13,0.0,28.9
USC00516128,2013-10-14,54.6,23.3
USC00516128,2013-10-15,25.9,24.4
USC00516128,2013-10-16,7.6,21.1
USC00516128,2013-10-17,0.5,24.4
USC00516128,2013-10-18,0.0,19.4
USC00516128,2013-10-19,0.0,21.1
USC00516128,2013-10-20,0.0,21.1
USC00516128,2013-10-21,1.3,25.0
USC00516128,2013-10-22,0.0,22.2
USC00516128,2013-10-24,,22.2
USC00516128,2013-10-25,2.5,23.3
USC00516128,2013-10-26,0.0,26.7
USC00516128,2013-10-28,,23.3
USC00516128,2013-10-29,0.8,22.8
USC00516128,2013-10-30,3.0,22.2
USC00516128,2013-10-31,13.7,23.9
USC00516128,2013-11-01,2.3,22.2
USC00516128,2013-11-02,9.7,21.1
USC00516128,2013-11-03,0.5,22.2
USC00516128,2013-11-05,,23.3
USC00516128,2013-11-06,13.7,23.3
USC00516128,2013-11-07,3.0,22.2
USC00516128,2013-11-08,9.9,23.9
USC00516128,2013-11-09,19.6,21.1
USC00516128,2013-11-10,204.7,21.1
USC00516128,2013-11-11,43.2,21.7
USC00516128,2013-11-13,,22.2
USC00516128,2013-11-14,0.0,21.7
USC00516128,2013-11-15,18.3,22.2
USC00516128,2013-11-16,0.0,23.9
USC00516128,2013-11-17,0.0,22.8
USC00516128,2013-11-18,0.8,18.9
USC00516128,2013-11-19,0.0,20.6
USC00516128,2013-11-20,0.0,20.6
USC00516128,2013-11-21,0.0,20.6
USC00516128,2013-11-23,,23.3
USC00516128,2013-11-24,0.0,23.9
USC00516128,2013-11-26,,23.3
USC00516128,2013-11-27,0.0,22.8
USC00516128,2013-11-28,1.8,22.2
USC00516128,2013-11-29,0.0,22.2
USC00516128,2013-11-30,16.0,23.3
USC00516128,2013-12-01,3.6,20.0
USC00516128,2013-12-02,51.3,19.4
USC00516128,2013-12-03,3.8,23.9
USC00516128,2013-12-04,0.0,20.0
USC00516128,2013-12-05,0.0,20.0
USC00516128,2013-12-06,0.0,21.1
USC00516128,2013-12-08,,28.3
USC00516128,2013-12-09,0.0,20.0
USC00516128,2013-12-10,8.9,21.1
USC00516128,2013-12-11,9.4,21.1
USC00516128,2013-12-12,2.3,20.0
USC00516128,2013-12-13,9.9,24.4
USC00516128,2013-12-14,13.7,22.2
USC00516128,2013-12-15,0.3,20.0
USC00516128,2013-12-16,28.7,17.8
USC00516128,2013-12-17,0.0,22.2
USC00516128,2013-12-18,0.8,22.2
USC00516128,2013-12-19,50.8,20.0
USC00516128,2013-12-20,25.9,21.1
USC00516128,2013-12-21,29.0,20.6
USC00516128,2013-12-23,,20.0
USC00516128,2013-12-24,0.8,21.1
USC00516128,2013-12-25,10.4,19.4
USC00516128,2013-12-26,3.6,21.1
USC00516128,2013-12-27,0.0,21.1
USC00516128,2013-12-28,0.8,21.7
USC00516128,2013-12-29,11.9,21.1
USC00516128,2013-12-30,0.5,20.6
USC00516128,2013-12-31,0.0,21.7
USC00516128,2014-01-01,0.0,18.3
USC00516128,2014-01-02,1.0,20.6
USC00516128,2014-01-03,61.2,20.6
USC00516128,2014-01-04,0.0,20.6
USC00516128,2014-01-05,0.5,18.9
USC00516128,2014-01-06,1.5,19.4
USC00516128,2014-01-07,0.0,20.6
USC00516128,2014-01-08,0.0,20.6
USC00516128,2014-01-09,2.8,20.6
USC00516128,2014-01-10,2.5,21.1
USC00516128,2014-01-11,2.3,19.4
USC00516128,2014-01-12,0.5,20.6
USC00516128,2014-01-13,0.0,19.4
USC00516128,2014-01-14,20.3,22.8
USC00516128,2014-01-15,0.3,20.6
USC00516128,2014-01-16,0.3,20.0
USC00516128,2014-01-17,0.0,22.8
USC00516128,2014-01-18,0.3,20.6
USC00516128,2014-01-19,0.0,18.9
USC00516128,2014-01-20,0.0,18.9
USC00516128,2014-01-21,0.5,18.3
USC00516128,2014-01-22,19.0,20.0
USC00516128,2014-01-23,0.0,20.0
USC00516128,2014-01-24,0.0,20.0
USC00516128,2014-01-25,0.0,21.1
USC00516128,2014-01-26,8.1,21.1
USC00516128,2014-01-27,5.6,17.8
USC00516128,2014-01-28,7.1,18.3
USC00516128,2014-01-29,50.8,18.9
USC00516128,2014-01-30,33.5,18.3
USC00516128,2014-01-31,0.5,19.4
USC00516128,2014-02-01,13.0,20.0
USC00516128,2014-02-02,15.5,19.4
USC00516128,2014-02-03,0.0,20.0
USC00516128,2014-02-04,9.7,18.9
USC00516128,2014-02-05,7.9,20.6
USC00516128,2014-02-06,1.8,22.2
USC00516128,2014-02-07,0.5,22.2
USC00516128,2014-02-08,3.3,21.1
USC00516128,2014-02-09,5.6,20.6
USC00516128,2014-02-10,0.3,20.0
USC00516128,2014-02-11,0.0,25.0
USC00516128,2014-02-12,0.0,21.7
USC00516128,2014-02-13,0.0,21.7
USC00516128,2014-02-14,3.0,20.6
USC00516128,2014-02-15,75.4,20.6
USC00516128,2014-02-16,19.3,20.6
USC00516128,2014-02-17,9.1,20.0
USC00516128,2014-02-18,6.6,20.0
USC00516128,2014-02-19,0.5,25.0
USC00516128,2014-02-21,,20.6
USC00516128,2014-02-22,0.5,28.3
USC00516128,2014-02-23,2.0,18.9
USC00516128,2014-02-24,1.3,20.0
USC00516128,2014-02-25,0.3,19.4
USC00516128,2014-02-26,0.0,16.7
USC00516128,2014-02-27,1.3,19.4
USC00516128,2014-02-28,3.8,20.0
USC00516128,2014-03-01,10.7,20.6
USC00516128,2014-03-02,20.1,18.9
USC00516128,2014-03-03,3.6,15.6
USC00516128,2014-03-04,0.0,21.1
USC00516128,2014-03-05,0.0,20.0
USC00516128,2014-03-06,0.0,18.3
USC00516128,2014-03-07,10.2,20.6
USC00516128,2014-03-08,19.8,18.3
USC00516128,2014-03-09,86.4,20.0
USC00516128,2014-03-10,54.4,20.0
USC00516128,2014-03-11,0.5,20.6
USC00516128,2014-03-12,0.3,21.1
USC00516128,2014-03-13,0.5,21.1
USC00516128,2014-03-15,,21.1
USC00516128,2014-03-16,12.4,18.9
USC00516128,2014-03-23,,21.1
USC00516128,2014-03-25,,21.1
USC00516128,2014-03-26,37.3,25.0
USC00516128,2014-03-27,9.9,20.6
USC00516128,2014-03-28,9.1,21.7
USC00516128,2014-03-29,37.6,21.1
USC00516128,2014-03-31,,25.6
USC00516128,2014-04-01,20.1,20.6
USC00516128,2014-04-02,19.6,21.7
USC00516128,2014-04-03,11.2,21.7
USC00516128,2014-04-04,0.5,21.1
USC00516128,2014-04-05,0.0,23.3
USC00516128,2014-04-06,0.0,21.7
USC00516128,2014-04-07,32.0,18.9
USC00516128,2014-04-08,9.7,18.9
USC00516128,2014-04-09,0.0,19.4
USC00516128,2014-04-10,2.0,17.8
USC00516128,2014-04-11,0.5,20.6
USC00516128,2014-04-12,30.0,18.3
USC00516128,2014-04-13,13.5,19.4
USC00516128,2014-04-14,18.3,20.0
USC00516128,2014-04-15,1.3,20.6
USC00516128,2014-04-16,22.4,21.1
USC00516128,2014-04-17,2.0,22.2
USC00516128,2014-04-18,19.8,21.1
USC00516128,2014-04-19,11.2,22.2
USC00516128,2014-04-20,5.3,20.6
USC00516128,2014-04-21,48.3,20.0
USC00516128,2014-04-22,39.6,21.7
USC00516128,2014-04-23,1.8,20.6
USC00516128,2014-04-24,5.8,21.7
USC00516128,2014-04-25,20.6,21.1
USC00516128,2014-04-26,2.5,20.0
USC00516128,2014-04-27,62.0,19.4
USC00516128,2014-04-28,26.9,18.9
USC00516128,2014-04-29,2.3,20.6
USC00516128,2014-04-30,5.6,19.4
USC00516128,2014-05-01,13.2,19.4
USC00516128,2014-05-02,3.8,20.6
USC00516128,2014-05-03,29.0,21.7
USC00516128,2014-05-04,0.0,21.1
USC00516128,2014-05-05,0.8,19.4
USC00516128,2014-05-06,6.1,21.1
USC00516128,2014-05-07,7.9,20.6
USC00516128,2014-05-08,0.8,20.0
USC00516128,2014-05-09,5.8,21.1
USC00516128,2014-05-11,,21.1
USC00516128,2014-05-12,70.9,20.6
USC00516128,2014-05-13,4.3,20.6
USC00516128,2014-05-14,0.0,20.6
USC00516128,2014-05-15,1.3,23.9
USC00516128,2014-05-16,4.6,21.7
USC00516128,2014-05-17,1.0,20.6
USC00516128,2014-05-18,0.0,23.3
USC00516128,2014-05-19,3.8,20.0
USC00516128,2014-05-20,6.1,21.1
USC00516128,2014-05-21,1.0,22.8
USC00516128,2014-05-22,0.0,25.0
USC00516128,2014-05-23,0.0,24.4
USC00516128,2014-05-24,1.3,22.8
USC00516128,2014-05-25,13.0,25.0
USC00516128,2014-05-26,55.9,21.1
USC00516128,2014-05-27,2.8,21.7
USC00516128,2014-05-28,10.4,21.7
USC00516128,2014-05-29,4.8,21.1
USC00516128,2014-05-30,10.4,22.8
USC00516128,2014-06-01,6.6,22.2
USC00516128,2014-06-02,17.3,23.9
USC00516128,2014-06-03,4.8,22.8
USC00516128,2014-06-04,2.3,22.8
USC00516128,2014-06-05,0.8,22.2
USC00516128,2014-06-06,22.4,21.7
USC00516128,2014-06-07,3.8,25.0
USC00516128,2014-06-08,7.4,22.8
USC00516128,2014-06-09,25.4,21.1
USC00516128,2014-06-10,2.8,21.1
USC00516128,2014-06-11,14.5,24.4
USC00516128,2014-06-12,0.5,22.2
USC00516128,2014-06-13,0.3,22.8
USC00516128,2014-06-14,0.0,25.0
USC00516128,2014-06-15,0.8,22.8
USC00516128,2014-06-16,9.7,21.1
USC00516128,2014-06-17,36.8,20.0
USC00516128,2014-06-18,8.1,20.6
USC00516128,2014-06-19,5.1,21.1
USC00516128,2014-06-20,19.0,21.1
USC00516128,2014-06-21,2.3,22.8
USC00516128,2014-06-22,0.8,21.1
USC00516128,2014-06-23,18.8,20.6
USC00516128,2014-06-24,1.8,21.7
USC00516128,2014-06-25,24.6,21.1
USC00516128,2014-06-26,10.7,21.1
USC00516128,2014-06-27,22.9,22.2
USC00516128,2014-06-28,32.8,21.7
USC00516128,2014-06-29,32.8,21.1
USC00516128,2014-07-01,,22.2
USC00516128,2014-07-02,10.7,21.7
USC00516128,2014-07-03,27.9,21.7
USC00516128,2014-07-04,1.8,25.0
USC00516128,2014-07-05,3.0,21.7
USC00516128,2014-07-06,34.0,21.7
USC00516128,2014-07-07,14.5,20.6
USC00516128,2014-07-08,10.7,22.8
USC00516128,2014-07-09,14.0,21.1
USC00516128,2014-07-10,8.4,23.3
USC00516128,2014-07-11,4.1,23.9
USC00516128,2014-07-12,4.1,22.8
USC00516128,2014-07-13,31.2,22.2
USC00516128,2014-07-14,25.7,22.8
USC00516128,2014-07-15,30.0,23.9
USC00516128,2014-07-17,,21.1
USC00516128,2014-07-18,26.4,22.8
USC00516128,2014-07-19,0.3,23.3
USC00516128,2014-07-20,109.2,22.2
USC00516128,2014-07-21,18.3,22.8
USC00516128,2014-07-22,3.6,23.9
USC00516128,2014-07-23,23.6,23.9
USC00516128,2014-07-24,3.3,22.8
USC00516128,2014-07-25,1.3,22.2
USC00516128,2014-07-26,6.6,23.3
USC00516128,2014-07-27,36.3,23.9
USC00516128,2014-07-28,0.0,23.3
USC00516128,2014-07-29,0.0,23.9
USC00516128,2014-07-30,0.0,22.8
USC00516128,2014-07-31,0.5,23.3
USC00516128,2014-08-01,1.5,22.8
USC00516128,2014-08-02,24.1,22.8
USC00516128,2014-08-03,0.8,23.3
USC00516128,2014-08-05,,23.9
USC00516128,2014-08-06,6.6,21.7
USC00516128,2014-08-07,0.5,23.3
USC00516128,2014-08-08,27.9,22.8
USC00516128,2014-08-09,30.5,22.8
USC00516128,2014-08-10,10.4,23.3
USC00516128,2014-08-12,,26.1
USC00516128,2014-08-13,2.8,23.3
USC00516128,2014-08-14,1.8,24.4
USC00516128,2014-08-15,2.8,21.7
USC00516128,2014-08-16,4.1,21.7
USC00516128,2014-08-17,7.4,21.7
USC00516128,2014-08-19,,22.2
USC00516128,2014-08-20,4.1,23.9
USC00516128,2014-08-21,13.2,22.8
USC00516128,2014-08-22,22.4,22.8
USC00516128,2014-08-23,2.3,23.9
USC00516128,2014-08-24,9.4,22.2
USC00516128,2014-08-25,18.0,21.1
USC00516128,2014-08-26,29.0,22.2
USC00516128,2014-08-27,9.4,22.2
USC00516128,2014-08-31,,27.2
USC00516128,2014-09-01,0.3,22.8
USC00516128,2014-09-02,1.5,23.9
USC00516128,2014-09-03,0.8,23.9
USC00516128,2014-09-04,6.1,23.3
USC00516128,2014-09-05,11.2,23.9
USC00516128,2014-09-06,23.6,23.3
USC00516128,2014-09-07,3.6,22.2
USC00516128,2014-09-09,,23.9
USC00516128,2014-09-14,0.0,23.3
USC00516128,2014-09-15,4.8,22.2
USC00516128,2014-09-16,0.3,25.6
USC00516128,2014-09-19,0.0,26.7
USC00516128,2014-09-20,0.5,25.6
USC00516128,2014-09-21,0.3,25.0
USC00516128,2014-09-22,2.0,25.0
USC00516128,2014-09-23,1.3,25.0
USC00516128,2014-09-24,0.0,24.4
USC00516128,2014-09-25,21.6,25.0
USC00516128,2014-09-26,45.7,23.9
USC00516128,2014-09-27,33.0,23.3
USC00516128,2014-09-28,7.6,22.2
USC00516128,2014-09-29,14.0,23.3
USC00516128,2014-09-30,3.0,23.9
USC00516128,2014-10-01,30.2,23.3
USC00516128,2014-10-02,1.8,23.9
USC00516128,2014-10-03,0.8,23.9
USC00516128,2014-10-04,17.5,23.3
USC00516128,2014-10-05,6.9,27.2
USC00516128,2014-10-06,14.7,22.8
USC00516128,2014-10-07,1.5,26.7
USC00516128,2014-10-09,,23.3
USC00516128,2014-10-10,2.5,24.4
USC00516128,2014-10-11,4.1,24.4
USC00516128,2014-10-12,1.0,23.3
USC00516128,2014-10-13,0.8,22.8
USC00516128,2014-10-14,7.4,22.2
USC00516128,2014-10-15,7.6,22.8
USC00516128,2014-10-16,1.5,23.9
USC00516128,2014-10-17,6.6,23.9
USC00516128,2014-10-18,47.8,25.6
USC00516128,2014-10-19,75.7,22.8
USC00516128,2014-10-20,58.7,23.9
USC00516128,2014-10-21,0.0,24.4
USC00516128,2014-10-22,15.5,24.4
USC00516128,2014-10-23,58.7,23.9
USC00516128,2014-10-24,17.3,22.2
USC00516128,2014-10-25,13.0,23.3
USC00516128,2014-10-26,7.9,23.3
USC00516128,2014-10-27,0.5,23.3
USC00516128,2014-10-28,12.2,23.3
USC00516128,2014-10-29,19.3,23.9
USC00516128,2014-10-30,17.5,22.8
USC00516128,2014-10-31,7.6,22.8
USC00516128,2014-11-01,15.0,24.4
USC00516128,2014-11-02,20.1,21.7
USC00516128,2014-11-03,31.8,21.7
USC00516128,2014-11-04,3.3,23.3
USC00516128,2014-11-05,18.5,21.7
USC00516128,2014-11-06,15.2,23.9
USC00516128,2014-11-07,4.3,24.4
USC00516128,2014-11-08,14.7,20.6
USC00516128,2014-11-09,0.3,21.1
USC00516128,2014-11-10,0.0,20.6
USC00516128,2014-11-12,,21.7
USC00516128,2014-11-13,0.0,20.6
USC00516128,2014-11-14,0.0,22.2
USC00516128,2014-11-15,28.2,21.7
USC00516128,2014-11-16,5.3,23.3
USC00516128,2014-11-17,0.0,22.2
USC00516128,2014-11-19,,22.2
USC00516128,2014-11-20,15.5,21.7
USC00516128,2014-11-21,0.8,23.3
USC00516128,2014-11-22,11.2,23.3
USC00516128,2014-11-23,0.0,21.1
USC00516128,2014-11-25,,20.6
USC00516128,2014-11-26,0.3,21.7
USC00516128,2014-11-27,0.0,22.2
USC00516128,2014-11-28,0.5,21.1
USC00516128,2014-11-29,30.7,20.0
USC00516128,2014-11-30,23.9,18.9
USC00516128,2014-12-01,0.0,20.0
USC00516128,2014-12-02,1.8,21.1
USC00516128,2014-12-03,46.2,19.4
USC00516128,2014-12-04,35.8,21.1
USC00516128,2014-12-05,0.0,22.8
USC00516128,2014-12-06,2.8,21.1
USC00516128,2014-12-07,0.0,18.9
USC00516128,2014-12-09,,21.1
USC00516128,2014-12-10,0.0,22.2
USC00516128,2014-12-11,27.7,21.7
USC00516128,2014-12-12,21.1,20.0
USC00516128,2014-12-13,0.0,21.7
USC00516128,2014-12-14,44.4,19.4
USC00516128,2014-12-15,14.0,18.3
USC00516128,2014-12-16,14.7,18.9
USC00516128,2014-12-17,20.3,21.1
USC00516128,2014-12-18,5.3,20.6
USC00516128,2014-12-19,13.0,21.1
USC00516128,2014-12-21,,22.2
USC00516128,2014-12-22,15.0,19.4
USC00516128,2014-12-23,102.4,20.0
USC00516128,2014-12-24,10.2,17.8
USC00516128,2014-12-25,0.8,18.9
USC00516128,2014-12-26,0.0,18.3
USC00516128,2014-12-27,0.0,16.7
USC00516128,2014-12-28,0.0,20.0
USC00516128,2014-12-29,0.0,19.4
USC00516128,2015-01-01,,20.6
USC00516128,2015-01-02,0.5,17.8
USC00516128,2015-01-03,21.6,17.2
USC00516128,2015-01-04,0.5,14.4
USC00516128,2015-01-05,0.0,14.4
USC00516128,2015-01-06,1.5,18.9
USC00516128,2015-01-07,0.0,18.9
USC00516128,2015-01-08,0.0,15.0
USC00516128,2015-01-09,0.0,17.2
USC00516128,2015-01-11,,16.1
USC00516128,2015-01-12,0.8,16.7
USC00516128,2015-01-13,0.3,21.1
USC00516128,2015-01-14,0.0,18.9
USC00516128,2015-01-15,0.0,20.0
USC00516128,2015-01-16,0.3,20.0
USC00516128,2015-01-17,0.0,18.9
USC00516128,2015-01-18,0.0,19.4
USC00516128,2015-01-19,0.0,18.9
USC00516128,2015-01-20,0.3,19.4
USC00516128,2015-01-21,0.0,17.8
USC00516128,2015-01-22,0.0,18.3
USC00516128,2015-01-23,0.0,22.2
USC00516128,2015-01-24,5.6,18.9
USC00516128,2015-01-25,8.4,17.8
USC00516128,2015-01-26,7.4,19.4
USC00516128,2015-01-31,,17.2
USC00516128,2015-02-02,,20.0
USC00516128,2015-02-03,0.8,22.2
USC00516128,2015-02-04,2.5,22.2
USC00516128,2015-02-05,0.8,17.2
